Id,Cardinality,PredLog,QError
1,765550,13.521554015802216,1.0271594065812242
2,87,4.749904000390803,1.3169332070532722
3,38084,10.758014905495552,1.2342260650321224
4,882134,13.707364862361002,1.0174143900618973
5,2630809,14.889554134120758,1.112658093056409
6,92541,11.526960359283278,1.095864369117449
7,1413,8.003092823492038,2.1154931605835796
8,5898132,15.558934509348642,1.0317041134193234
9,33669244,17.35789376710726,1.0261340595067334
10,513,6.025398638580431,1.2427127842826524
11,33,5.800688878138665,9.98567195290966
12,2458010,14.846024651034536,1.1401520797094764
13,41,3.949717639712613,1.241968400484528
14,759389,13.533454359004063,1.0068396929926025
15,98310,11.975043736113465,1.6147116668130272
16,1483072,14.055176051318998,1.1670169828274488
17,20874,9.702612406117062,1.275972156471826
18,146,4.303707028188138,2.000726073576909
19,152,5.919290471952786,2.4417603357864026
20,3878730,15.491885630115332,1.3783223960617554
21,5663516,15.538053686929638,1.0115683521794698
22,4,4.045235194489929,14.031154962532822
23,4721288,15.417526788114264,1.0512021194146008
24,188979867,19.19133511521329,1.1436032999538637
25,1274246,14.073857489703675,1.016120077085063
26,3257,6.1118270285704215,7.235169114282278
27,4237,7.438489325291876,2.4935559184546223
28,1878167,14.30582825969772,1.150249887120535
29,4439418,14.93812483437229,1.4447110494516033
30,134619,12.0031256074052,1.2127804755593992
31,917262,12.803966223298081,2.522334726220679
32,426812,12.975169189973949,1.011129435035801
33,4517959,15.11221973121965,1.235346433090551
34,11610705,16.041276875803472,1.2537778927772008
35,12939,5.113547188668015,78.29525239257235
36,1351485,14.152359974398058,1.0362876031442074
37,809441,13.5894744316755,1.014733470015831
38,68907509,18.133270932712744,1.0887118466420789
39,652311,13.224313471016057,1.1781731445069057
40,310128,12.605608944336673,1.0399106575796653
41,64248,10.911909993547232,1.1718856524053733
42,42031831,17.641953851904898,1.0920056594596637
43,3853927,14.94527221328178,1.2452437529384985
44,11203959,16.145818338259662,1.0897622083391556
45,26553,9.602845090517711,1.79341291822973
46,63,3.445295458034005,2.075608456793401
47,783278,13.097833529456052,1.60546185750481
48,285875,12.182497199854588,1.4634810091786639
49,3535122,15.125930317182815,1.048826246830218
50,68921,11.801964254566306,1.937194058707518
51,47470011,17.909249061977917,1.2631900701363514
52,97,4.910373549073406,1.388557647945374
53,2520289,14.83686524684551,1.1018391644309498
54,167662,12.57952669979576,1.7329374749539073
55,6642958,15.804362292219112,1.0999824786570909
56,13036056,16.868084403339154,1.6239391005505204
57,12,3.8182513416353476,3.7103776520245133
58,121134429,18.30535678894081,1.3594153160352977
59,45033,9.723368643754753,2.696196454708091
60,3781,7.659999695521136,1.7828541354265035
61,486093,12.894951043499763,1.2204342155389631
62,227437,12.256976663914006,1.080751512323762
63,1331027,14.148488306628291,1.0481494777520681
64,717685,15.116376248593324,5.117110596820451
65,3166135,15.012578330452625,1.0455633899775543
66,2058046,14.383277429218534,1.1664800203780223
67,3172,8.706673899081505,1.9048263030076493
68,4987095,15.335821795143024,1.0903977711987642
69,1997291,14.51981397789803,1.0125897551031808
70,8755020,16.024867428539405,1.0405292840445488
71,41350,10.777584436105505,1.1592066787250994
72,11,2.510039195546896,1.0277647607659772
73,2363889,14.927409332929663,1.2860690293035226
74,940676,13.617068000920376,1.1471576374828116
75,244579,11.99263217743539,1.5138675327799251
76,95234,11.559202191472005,1.0997692045810117
77,4245795,15.281369660240266,1.0201297142211483
78,168,3.7077220895265115,4.225261664291686
79,15288,9.828784377867967,1.213983392164228
80,864767,13.623333847863822,1.0479991234425157
81,5676669,15.958342241719231,1.5015035149342406
82,114,4.2860489798664245,1.5904296251573669
83,946981,13.777244465772766,1.0163411985820332
84,20,3.203620105800404,1.1810750748784817
85,19671,9.881645925062003,1.0053200306426582
86,1,1.5771080947130363,3.840936020583058
87,1434018,14.490434713162603,1.3694967705615633
88,16153857,16.43760666175253,1.1735845856865266
89,4612417,16.00575764752167,1.9376869405643193
90,6220162,15.12810470453395,1.673976734762505
91,206617055,18.70837685368622,1.5496061717104357
92,70594,11.633030360628943,1.5973101500233984
93,193293744,18.488829848297144,1.8055978224061549
94,4714905,15.410221734253891,1.0449637605358364
95,93,3.692050056022645,2.376873763950586
96,1,2.777607204751564,15.080497538989093
97,3079,8.331847090692246,1.3488416496090279
98,1,3.4228439727267084,29.656477346399605
99,133372936,18.84361256246035,1.1444827218384663
100,30151,8.907243830568113,4.083134495751614
101,4051006,15.201367811447158,1.0131945315882287
102,596661,13.314099786394472,1.015106713527103
103,55,3.4093324469014408,1.8806603167157152
104,6614625,15.646344204484942,1.0601915722972612
105,1792,9.683297507818253,8.954422968697497
106,4922243,15.193475517219797,1.2408537040784309
107,2915570,14.842167450999776,1.044364750340159
108,320853,12.690305314318538,1.0116310003019113
109,83241709,18.123292434402384,1.1207147700926852
110,2154390,14.743235455312462,1.1737654108687952
111,15059258,16.48932147020418,1.0389204117017456
112,8894283,16.131844398461457,1.1398823223579124
113,3799422,15.161585680172088,1.011289159045528
114,3651102,15.14725882576305,1.037401432664582
115,295578,12.673866669944143,1.0802316378598913
116,46,3.450660754101535,1.5071484773013313
117,1059867,13.711609503699323,1.1759138527276076
118,1148598,13.970896570200436,1.0169857324935765
119,114,5.3296646825807485,1.8014803816841616
120,37317,10.666981863238203,1.1499912059354715
121,1409,7.146518463123977,1.110605053960095
122,33171,10.373630416889846,1.0364818153519486
123,17,4.887356547055475,7.741328332635518
124,11544951,16.10435117490684,1.1704726984391653
125,4023743,15.349372107800008,1.1521719003274968
126,1582057,14.26841016075292,1.0058439416215506
127,948389,14.387303389977443,1.8678402013663653
128,5956,6.703054453485722,7.3179325661967995
129,606,5.734082256584717,1.9660703777676107
130,67151,11.675591335955152,1.7522203292204102
131,8148711,15.855642281156896,1.059426964113246
132,54,3.872444114412916,1.1474784801793823
133,264713,12.617347446204919,1.1399023866148597
134,15,3.1095299219489596,1.4273671491153967
135,2657403,14.905714451313404,1.1194687328542765
136,1073462,13.845786850375951,1.041449629619893
137,3938343,15.05646855114985,1.1386033416381796
138,18235,9.774597769985885,1.0372336456843034
139,8200,8.366163934016791,1.9078140923993654
140,1,2.103355080162436,7.19361408019166
141,386677,12.798218232752712,1.0694339942103381
142,1,2.7073386061990496,13.98932987330673
143,2104484,14.55904532190186,1.0005361616198094
144,541000,13.473255385386974,1.3126912503724606
145,194021,10.175610100092564,7.39016208906913
146,883350,13.621519989372215,1.0724631387378363
147,649,6.03235680319824,1.5612372706139312
148,6143,11.59362282332399,17.64663471314198
149,58,4.917633138888562,2.3392884564319343
150,1826,6.655764963443429,2.3523280789263215
151,1,2.8362620937833243,16.051907832148995
152,260,4.671918168229378,2.4550860174164173
