Id,Cardinality,PredLog,QError
1,765550,13.565469,1.0172650382078239
2,87,8.015208,34.77746722341953
3,38084,11.303838,2.1303278607814318
4,882134,13.865499,1.191720872339124
5,2630809,14.744978,1.0385488078865968
6,92541,11.438147,1.0027324881674071
7,1413,8.594724,3.8231253870311415
8,5898132,15.716049,1.1341718869635338
9,33669244,17.32271,1.0094295488698986
10,513,7.199266,2.607110869350023
11,33,6.2242594,15.26815148555871
12,2458010,14.641466,1.0761576555795076
13,41,3.989453,1.2933008147449025
14,759389,13.3115635,1.2569744241973564
15,98310,12.234823,2.093709471315228
16,1483072,14.199651,1.0100260479405376
17,20874,10.181506,1.2651726953985811
18,146,5.2919683,1.354343989124037
19,152,5.8317585,2.2365640339098483
20,3878730,15.092911,1.081239296877924
21,5663516,15.515888,1.0342405990926982
22,4,4.139865,15.448584556579593
23,4721288,15.375279,1.0077166442716474
24,188979867,19.17253,1.1222977524902162
25,1274246,14.057694,1.0001716014932562
26,3257,10.051844,7.122357254567086
27,4237,6.2568884,8.138788611582784
28,1878167,14.267732,1.194915887755332
29,4439418,15.205006,1.1063080911253866
30,134619,12.082295,1.3126997535637615
31,917262,12.574065,3.1742986397153286
32,426812,12.964594,1.0004927520781983
33,4517959,15.368283,1.0457268425853354
34,11610705,16.23824,1.0296293550521993
35,12939,5.40202,58.58618595754637
36,1351485,14.196475,1.0830269111384887
37,809441,13.598091,1.0060273603147802
38,68907509,18.081305,1.0335803605961162
39,652311,13.301467,1.090691003508048
40,310128,12.557369,1.0913054455658933
41,64248,11.100574,1.030508731789316
42,42031831,17.48392,1.0725281993987774
43,3853927,15.126045,1.0393112639109787
44,11203959,16.17454,1.058908073135618
45,26553,10.317516,1.1394951106042628
46,63,3.2429712,2.5599662702856865
47,783278,13.372233,1.2201955592389033
48,285875,12.0211525,1.7197234305737812
49,3535122,15.079899,1.0016415275059813
50,68921,11.941853,2.2280568513225285
51,47470011,17.485909,1.208887175174357
52,97,5.0117073,1.5377411203286075
53,2520289,14.779686,1.0406041727754234
54,167662,13.732677,5.490234817668881
55,6642958,15.789615,1.0838794254005515
56,13036056,16.188602,1.2148580338805646
57,12,3.3735375,2.3484646479288735
58,121134429,18.6002,1.0122856803908844
59,45033,8.965926,5.75087693349697
60,3781,8.00104,1.2674898857227648
61,486093,13.057355,1.037488025182018
62,227437,12.257935,1.0797167391473996
63,1331027,14.134365,1.0334502981532312
64,717685,12.273139,3.35567094438518
65,3166135,14.810352,1.1707799683873303
66,2058046,14.74141,1.2264727076071182
67,3172,8.034282,1.0285602639571751
68,4987095,15.39111,1.0317474027593498
69,1997291,14.498508,1.0088331383960203
70,8755020,15.989371,1.0042423660939666
71,41350,11.203127,1.77408630592503
72,11,2.0802486,1.5699798756057906
73,2363889,14.568523,1.1132635164083982
74,940676,13.419549,1.397669964400816
75,244579,11.543381,2.372448713580549
76,95234,11.686773,1.2494114825062488
77,4245795,15.280263,1.019001388432556
78,168,9.806001,107.98384021577381
79,15288,9.52335,1.1180061200377538
80,864767,13.642466,1.0281396039897517
81,5676669,14.041712,4.52747388595077
82,114,4.695935,1.0506803837777827
83,946981,13.751232,1.009851447818252
84,20,2.7600422,1.3513048360770823
85,19671,9.890129,1.0031827269521125
86,1,0.92566067,1.5235350131988525
87,1434018,15.550908,3.9547488246312112
88,16153857,14.285276,10.098567713288531
89,4612417,14.98265,1.4356433470934504
90,6220162,14.617992,2.7879722747412354
91,206617055,18.204075,2.565883302331675
92,70594,10.984183,1.1978569360092004
93,193293744,18.745144,1.3973501277940843
94,4714905,15.539506,1.1891829209708367
95,93,2.865381,5.617386960516941
96,1,5.1607995,173.3037567138672
97,3079,8.145213,1.119142528012342
98,1,4.2330136,67.92462921142578
99,133372936,17.901466,2.24160791196055
100,30151,10.888725,1.7766565837368582
101,4051006,15.222152,1.0077052465486345
102,596661,13.301393,1.00228909296904
103,55,3.8167553,1.2371651342311887
104,6614625,15.691904,1.012973146726415
105,1792,9.6680765,8.819151197160993
106,4922243,15.219078,1.2094879176045699
107,2915570,14.925757,1.0409993586159823
108,320853,12.679998,1.0012576826459467
109,83241709,16.779562,4.296055358728748
110,2154390,14.750287,1.1820716072763067
111,15059258,16.481709,1.0468598531084552
112,8894283,15.978676,1.0224927451194306
113,3799422,15.149813,1.0005472245864486
114,3651102,15.10799,1.0025528549716414
115,295578,12.7627945,1.1806954298019483
116,46,3.3609705,1.6536564410994228
117,1059867,13.836757,1.0375874679437944
118,1148598,13.951956,1.0020998897544238
119,114,6.012579,3.5748732717413647
120,37317,10.302153,1.2524294030032912
121,1409,7.343604,1.0967175474904627
122,33171,10.350883,1.0603305541584491
123,17,4.807853,7.14520129035501
124,11544951,15.872649,1.4756664509291524
125,4023743,15.216598,1.0089136532825291
126,1582057,14.2745075,1.00027045485719
127,948389,15.42894,5.29318191164174
128,5956,7.3717947,3.7471239492124555
129,606,6.0410576,1.445137220808675
130,67151,12.200075,2.9605380969754727
131,8148711,15.496061,1.517871715267045
132,54,4.0610514,1.0562092109962744
133,264713,11.459998,2.79103902481858
134,15,5.482618,15.965027872721356
135,2657403,14.593322,1.2208392812657962
136,1073462,13.888297,1.0018984137305271
137,3938343,14.97387,1.2366432456012197
138,18235,9.799105,1.012121846794547
139,8200,10.959389,7.011010861280481
140,1,1.8512597,5.367835998535156
141,386677,12.833701,1.0321525845555621
142,1,1.295353,2.652285099029541
143,2104484,14.5540085,1.0055884167470572
144,541000,13.270726,1.0720255314232903
145,194021,10.328197,6.3443069380281
146,883350,13.669001,1.0227318611192997
147,649,6.4209223,1.0577446413783325
148,6143,13.194633,87.49329521406474
149,58,5.0623684,2.706279096932246
