Id,Cardinality,PredLog,QError
1,765550,13.481886075818391,1.0687236958915358
2,87,4.584410109439524,1.1143148624700236
3,38084,10.703178424678615,1.1683662735631037
4,882134,13.714445632831085,1.0246440414023623
5,2630809,14.851997874535172,1.0716457580100012
6,92541,11.211752954587272,1.250655268134185
7,1413,7.858336696709965,1.8302996984293345
8,5898132,15.5623477439427,1.0281886675683514
9,33669244,17.34296271937029,1.0109266164881432
10,513,5.818865911569677,1.528650512588253
11,33,5.479769729623555,7.236105580031525
12,2458010,14.820812627891229,1.1117658693442918
13,41,3.3994761500942206,1.416312798784211
14,759389,13.491858404093152,1.0496034431362162
15,98310,12.045475386620952,1.7325399053070099
16,1483072,14.092446904057196,1.124321816634601
17,20874,9.64134494344847,1.3565974483834145
18,146,4.283940922389919,2.041224466113487
19,152,5.554820090212153,1.6939503761376522
20,3878730,15.330718798688007,1.1731591526714968
21,5663516,15.510178076069788,1.04016314008505
22,4,4.045394809407329,14.033434629832152
23,4721288,15.387764173581541,1.0203765892587224
24,188979867,19.18858490606753,1.1404624726303487
25,1274246,14.046398258517915,1.011533730831662
26,3257,5.993595115558341,8.14549070061324
27,4237,6.427357093722602,6.861126789167927
28,1878167,14.292206392758661,1.166025651499793
29,4439418,14.914022506665727,1.479954984502202
30,134619,12.009193855869245,1.220162348762734
31,917262,12.573262187749963,3.1768486039142534
32,426812,12.978289431771639,1.0142893379392992
33,4517959,15.06335642583939,1.2972086484473533
34,11610705,16.02268085620054,1.2773113093780346
35,12939,4.421194497915114,157.41717959594055
36,1351485,14.101847776849418,1.0149785913629914
37,809441,13.529394427722924,1.0775673733069226
38,68907509,18.035611632401277,1.0127446256291328
39,652311,13.179677418229401,1.2319535868813207
40,310128,12.545186139502691,1.1046823382876998
41,64248,10.83044464029743,1.2713521531001728
42,42031831,17.614138587648682,1.0620497795218027
43,3853927,14.867520843813404,1.345926591991687
44,11203959,16.173629633729583,1.0598720749339465
45,26553,9.50023884996476,1.9872146828174204
46,63,3.3460256824757515,2.300136440770225
47,783278,13.102459723288447,1.5980518179636791
48,285875,12.0017037470085,1.7534974179562834
49,3535122,15.140201842078362,1.0639019213127874
50,68921,11.721174118011897,1.7868419676346878
