Id,Cardinality,PredLog,QError
1,765550,13.476371362969413,1.0746336894432826
2,87,4.549103433372568,1.0752597940075492
3,38084,10.691777201084488,1.1551208197370273
4,882134,13.708166284875517,1.018230096588317
5,2630809,14.876598401228087,1.098335765536365
6,92541,11.198486832502164,1.2673573820188597
7,1413,7.84215088514927,1.8009019127945278
8,5898132,15.563075169957926,1.0274410082191126
9,33669244,17.345449298365345,1.0134434933618437
10,513,5.783940047179807,1.5831509132039516
11,33,5.674786817934847,8.800794093407456
12,2458010,14.82072918319818,1.1116731022191502
13,41,3.8504185751238005,1.1222618896616248
14,759389,13.477821804291876,1.0644402125642984
15,98310,12.034364121630386,1.7133956377670578
16,1483072,14.087526026826437,1.12986810558869
17,20874,9.624665173165468,1.3794164563566984
18,146,4.247579371051626,2.117908971567396
19,152,6.036982676731845,2.7475525746368654
20,3878730,15.136809752132269,1.0348007054829795
21,5663516,15.509608806415187,1.0407554420791287
22,4,4.05632643486246,14.190432344084945
23,4721288,15.388290602537138,1.020913886564444
24,188979867,19.20298874065191,1.1570083817161785
25,1274246,14.055430372583691,1.0024385716945015
26,3257,5.968353630797253,8.354245919794897
27,4237,6.406046007678727,7.0091584929496635
28,1878167,14.26942139587086,1.192898546031611
29,4439418,14.910264452216458,1.485527201567059
30,134619,11.993852825046003,1.2015865369651861
31,917262,12.56811859516317,3.1932311722376667
32,426812,12.957303648875836,1.006820780569693
33,4517959,15.100476567661062,1.2499388250492482
34,11610705,16.04124906952393,1.2538127561642463
35,12939,4.381971185948609,163.79400700466147
36,1351485,14.099385170048885,1.0174811665909127
37,809441,13.579947273728873,1.0244472069733939
38,68907509,18.04646700679536,1.0018103585474696
39,652311,13.208127664197656,1.1973980278412157
40,310128,12.537485033913473,1.1132224862377889
41,64248,10.816705814392966,1.2889399304722553
42,42031831,17.623209802773726,1.0717276906041429
43,3853927,14.86755439962138,1.3458814290793875
44,11203959,16.171511946353583,1.062118931089753
45,26553,9.481808599400864,2.024181950934804
46,63,3.4999125965074107,1.9618493372504184
47,783278,13.096466646095026,1.607657841593854
48,285875,11.989813694027273,1.7744711669723334
49,3535122,15.106966937684955,1.029124349015222
50,68921,11.711887374304906,1.7703247039975423
51,47470011,17.907788725553665,1.2613467339085216
52,97,4.738203575402724,1.1673073587901337
53,2520289,14.834917591731065,1.0996952494554622
54,167662,12.57092906494198,1.7181021258821807
55,6642958,15.842712186480139,1.1429860163734302
56,13036056,16.84615789272159,1.588719315479203
57,12,3.7854463250620394,3.587944097406904
58,121134429,18.297036195623445,1.3707736466521576
59,45033,8.533032611031748,8.866810056267653
60,3781,7.826378795336286,1.5094783931904252
61,486093,12.873412985696758,1.247005182001749
62,227437,12.2376949321921,1.101792576175327
63,1331027,14.08822827126986,1.013321827970636
64,717685,15.141197560421263,5.245713472637117
65,3166135,15.011906267525475,1.0448609414441479
66,2058046,14.486291612295561,1.052298107096259
67,3172,8.136664934019127,1.077081099882274
68,4987095,15.34507884942319,1.080350473595352
69,1997291,14.502389565282913,1.0049253480662819
70,8755020,16.00206202367111,1.0170681272399762
71,41350,10.550243807411514,1.082864755239375
72,11,2.506244151617576,1.0235273899461683
73,2363889,14.77032271846646,1.0991131545451998
74,940676,13.390207604268024,1.4392871704524932
75,244579,11.861472624415434,1.7260370820719821
76,95234,11.36824206053472,1.1006069453594454
77,4245795,15.284852969462788,1.0236893383197965
78,168,3.4144936067661966,5.713984391109602
79,15288,9.674343515079466,1.040245924458107
80,864767,13.594893969425462,1.0782320002134056
81,5676669,15.958566122089675,1.5018397097691323
82,114,4.201821666269022,1.7323142342425688
83,946981,13.756626395062282,1.0044187080265081
84,20,3.159880617039009,1.1283891084747304
85,19671,9.766977757236095,1.1274746476004383
86,1,1.771007656565451,4.876772146867711
87,1434018,14.514535728291365,1.402904006849242
88,16153857,16.39376155988811,1.226185239486415
89,4612417,16.00787988952657,1.9418035483159235
90,6220162,15.116017376662372,1.6943334270756938
91,206617055,18.695438969132827,1.5697850521525036
92,70594,11.621138292088382,1.5784271612176715
93,193293744,18.435878471191327,1.9037833023705528
94,4714905,15.37503920215451,1.008838497416581
95,93,3.695559557644235,2.3683346863730237
96,1,2.6285757955966367,12.854024881754022
97,3079,8.017013668774988,1.0157998553680074
98,1,3.4141732040563526,29.391811210680252
99,133372936,18.832976811829774,1.1323747915283513
100,30151,8.74625891299605,4.7964378316850755
101,4051006,15.20164916906474,1.0129095016169516
102,596661,13.290022159545712,1.0091253076866669
103,55,3.3483645511406657,2.003193675082398
104,6614625,15.64749763010451,1.058969424943879
105,1792,9.663491637582961,8.778806634874659
106,4922243,15.14190503117869,1.3065239185294562
107,2915570,14.812307194463786,1.0760200265008484
108,320853,12.63404664550544,1.0457088354890045
109,83241709,17.946552265202463,1.3373724638856372
110,2154390,14.75593842437779,1.1887708273610162
111,15059258,16.495055714493056,1.032980035916058
112,8894283,16.13935610434818,1.148477023975378
113,3799422,15.151180922095925,1.000821488486778
114,3651102,15.130367491943405,1.020025498620992
115,295578,12.556151157539501,1.0413733866047912
116,46,3.406611221163294,1.5773489603521416
117,1059867,13.686800786041445,1.2054516835614772
118,1148598,13.927218473687438,1.0271983491116117
119,114,5.198042576076528,1.5782259850774338
120,37317,10.464726523413251,1.0645011311487418
121,1409,7.046289370460426,1.2277916561673403
122,33171,10.328228604191256,1.084626157704699
123,17,4.8871727491127315,7.7398948125132465
124,11544951,16.074122241881298,1.2063950547868294
125,4023743,15.340513328883345,1.1420101388421882
126,1582057,14.257773564718217,1.0165998056605945
127,948389,14.375944426532701,1.8467435059521045
128,5956,6.154246093232791,12.680114797670333
129,606,5.211320433250001,3.3235349132486602
130,67151,11.6836197227991,1.7663445729981473
131,8148711,15.815735409936543,1.1025603196772518
132,54,3.888957812535786,1.1282922919346154
133,264713,12.459562373320184,1.0272065251896647
134,15,3.138821141274155,1.4717764474121056
135,2657403,14.877228880310513,1.088029918185282
136,1073462,13.826211809951381,1.0620369094207185
137,3938343,15.059014941931949,1.135707700030666
138,18235,9.869968046330415,1.0605824489644602
139,8200,7.975540947067616,2.819874313230886
140,1,2.2520650415711096,8.507348648943236
141,386677,12.798873630627408,1.0687333171423912
