Id,Cardinality,PredLog,QError
1,765550,13.521554015802216,1.0271594065812242
2,87,4.732522365078728,1.2940424808454227
3,38084,10.872304697774856,1.383665580767217
4,882134,13.707364862361002,1.0174143900618973
5,2630809,14.889554134120758,1.112658093056409
6,92541,11.50781784779836,1.0750860748482711
7,1413,8.003092823492038,2.1154931605835796
8,5898132,15.56077728028368,1.0298046693912446
9,33669244,17.35789376710726,1.0261340595067334
10,513,5.805644159670735,1.5490575923590892
11,33,5.800688878138665,9.98567195290966
12,2458010,14.804691026625614,1.0939861208342243
13,41,3.949717639712613,1.241968400484528
14,759389,13.468834949462591,1.0740493088635499
15,98310,12.03352025353048,1.711950359160104
16,1483072,14.055176051318998,1.1670169828274488
17,20874,9.602569881927415,1.410236357309835
18,146,4.341740384981794,1.9250761362879585
19,152,5.919290471952786,2.4417603357864026
20,3878730,15.474382300948776,1.3544070704297
21,5663516,15.538053686929638,1.0115683521794698
22,4,4.045235194489929,14.031154962532822
23,4721288,15.417526788114264,1.0512021194146008
24,188979867,19.19133511521329,1.1436032999538637
25,1274246,14.073857489703675,1.016120077085063
26,3257,6.282832554404822,6.095794453407722
27,4237,8.3127388260045,1.0398924827355804
28,1878167,14.30582825969772,1.150249887120535
29,4439418,14.93812483437229,1.4447110494516033
30,134619,12.0031256074052,1.2127804755593992
31,917262,12.835035860821893,2.445171416870455
32,426812,12.975169189973949,1.011129435035801
33,4517959,15.11221973121965,1.235346433090551
34,11610705,16.041276875803472,1.2537778927772008
35,12939,5.570690045810872,49.45812538631015
36,1351485,14.159416432840551,1.0436259898315061
37,809441,13.5894744316755,1.014733470015831
38,68907509,18.062270962488768,1.014093625855992
39,652311,13.224313471016057,1.1781731445069057
40,310128,12.543312427039607,1.1067541431165229
41,64248,10.925153383912054,1.1564679505520081
42,42031831,17.641953851904898,1.0920056594596637
43,3853927,14.94527221328178,1.2452437529384985
44,11203959,16.145818338259662,1.0897622083391556
45,26553,9.619819241635877,1.7632261569981138
46,63,3.445295458034005,2.075608456793401
47,783278,13.097833529456052,1.60546185750481
48,285875,12.177633653215338,1.4706160907743981
49,3535122,15.125930317182815,1.048826246830218
50,68921,11.73838428164355,1.817860208890667
51,47470011,17.909249061977917,1.2631900701363514
52,97,4.910373549073406,1.388557647945374
53,2520289,14.83686524684551,1.1018391644309498
54,167662,12.57952669979576,1.7329374749539073
55,6642958,15.804362292219112,1.0999824786570909
56,13036056,16.868084403339154,1.6239391005505204
57,12,3.75041290401784,3.461553562572192
58,121134429,18.30535678894081,1.3594153160352977
59,45033,10.523368643754754,1.211439219456712
60,3781,7.62783449189286,1.8411606194014563
61,486093,12.870473847842849,1.2506757030075222
62,227437,12.256976663914006,1.080751512323762
63,1331027,14.148488306628291,1.0481494777520681
64,717685,15.116376248593324,5.117110596820451
65,3166135,15.012578330452625,1.0455633899775543
66,2058046,14.461723704628817,1.0784710744515575
67,3172,8.789513821006443,2.0693693616327553
68,4987095,15.335821795143024,1.0903977711987642
69,1997291,14.51981397789803,1.0125897551031808
70,8755020,16.024867428539405,1.0405292840445488
71,41350,10.76598540549293,1.145838403855922
72,11,2.510039195546896,1.0277647607659772
73,2363889,14.955492875757464,1.3226983489961168
74,940676,13.60735878444676,1.1583498991521728
75,244579,11.940294235469,1.595210864385804
76,95234,11.470613693721232,1.0065322039820113
77,4245795,15.281369660240266,1.0201297142211483
78,168,3.7336807153778517,4.1143394755297065
79,15288,9.924844857506502,1.3363906391264981
80,864767,13.623333847863822,1.0479991234425157
81,5676669,15.958342241719231,1.5015035149342406
82,114,4.2860489798664245,1.5904296251573669
83,946981,13.777244465772766,1.0163411985820332
84,20,3.203620105800404,1.1810750748784817
85,19671,9.89732625148756,1.0104292012043474
86,1,1.60091713306952,3.9575770979425764
87,1434018,14.490434713162603,1.3694967705615633
88,16153857,16.43760666175253,1.1735845856865266
89,4612417,16.00575764752167,1.9376869405643193
90,6220162,15.124130318647044,1.6806430044589664
91,206617055,18.70837685368622,1.5496061717104357
92,70594,11.633030360628943,1.5973101500233984
93,193293744,18.488829848297144,1.8055978224061549
94,4714905,15.378379906485163,1.0122143650104751
95,93,3.692050056022645,2.376873763950586
96,1,2.777607204751564,15.080497538989093
97,3079,8.384806274203894,1.4222182352262418
98,1,3.4228439727267084,29.656477346399605
99,133372936,18.84361256246035,1.1444827218384663
100,30151,8.972356158142224,3.825710064868223
101,4051006,15.201367811447158,1.0131945315882287
102,596661,13.314099786394472,1.015106713527103
103,55,3.4093324469014408,1.8806603167157152
104,6614625,15.646344204484942,1.0601915722972612
105,1792,9.683297507818253,8.954422968697497
106,4922243,15.151619220985994,1.293893540129868
107,2915570,14.86109577554108,1.0247825819346001
108,320853,12.690305314318538,1.0116310003019113
