Id,Cardinality,PredLog,QError
1,765550,13.481358588723435,1.0692875833452005
2,87,4.642808306524155,1.1820177073367781
3,38084,10.700704290484449,1.165479086765761
4,882134,13.698633217299358,1.0085693508968288
5,2630809,14.874288427838275,1.0958015663600504
6,92541,11.196076282795442,1.2704161370836842
7,1413,7.918332609220438,1.9435149265121605
8,5898132,15.561906904798573,1.0286420333829707
9,33669244,17.35554108685582,1.0237227317535627
10,513,5.805644159670735,1.5490575923590892
11,33,5.724605210675173,9.251888258741316
12,2458010,14.804691026625614,1.0939861208342243
13,41,3.8374314359085733,1.1074664419974392
14,759389,13.469984854112088,1.0728149626509327
15,98310,12.032635729823413,1.7104367589911158
16,1483072,14.066465537682108,1.153916040861561
17,20874,9.608040316114872,1.4025422978876703
18,146,4.2207042520553015,2.1764597903149543
19,152,6.011775232541789,2.6789956604353757
20,3878730,15.102497850270728,1.0709228616427093
21,5663516,15.529772362440724,1.0199802622595024
22,4,4.030308446840033,13.819566856002693
23,4721288,15.379916692053696,1.012400538050547
24,188979867,19.205643356385792,1.1600838747045208
25,1274246,14.05112075486467,1.0067680245811914
26,3257,6.039327101725218,7.780500827251717
27,4237,6.457624535408146,6.656248009550929
28,1878167,14.252975378155211,1.2126791999723334
29,4439418,14.93812483437229,1.4447110494516033
30,134619,11.960994576508796,1.1627458763617027
31,917262,12.60907802745804,3.065080210314602
32,426812,12.955540538006753,1.0085974872311145
33,4517959,15.098835551066266,1.251991679895794
34,11610705,16.052938782408315,1.2392413770192803
35,12939,4.4175952812382375,157.99170965226153
36,1351485,14.082449877629834,1.034859257053872
37,809441,13.56560237754498,1.0392487239678316
38,68907509,18.059118109056982,1.0109013722400677
39,652311,13.21019536663742,1.1949247183974965
40,310128,12.541357700890234,1.1089196679310989
41,64248,10.811986647338585,1.2950371515223904
42,42031831,17.641412102976922,1.091414226769897
43,3853927,14.920309218311255,1.276720013118315
44,11203959,16.150169123761508,1.0850311855590722
45,26553,9.50100018380872,1.9857022117038412
46,63,3.343587231594659,2.3059575999247457
47,783278,13.092291151589599,1.61438465602846
48,285875,11.98082943243472,1.7904854103318695
49,3535122,15.104165490411077,1.02624534519233
50,68921,11.72974669051607,1.8022257695052197
51,47470011,17.91211126922717,1.266810761084723
52,97,4.744308836281475,1.174519007673238
53,2520289,14.839592602749983,1.1048483747924962
54,167662,12.577590841050888,1.7295859862934737
55,6642958,15.81853354481006,1.1156815856166888
56,13036056,16.864197394352296,1.6176390864123387
57,12,3.75041290401784,3.461553562572192
58,121134429,18.303669407277194,1.3617111049299158
59,45033,8.569684649334903,8.547646436651668
60,3781,7.826921764908726,1.5086586878809884
61,486093,12.870473847842847,1.2506757030075244
62,227437,12.240987189719398,1.098171138382168
63,1331027,14.103880646809927,1.0024214416200838
64,717685,15.121622791614898,5.144028295710661
65,3166135,15.012864832541142,1.0458629890787845
66,2058046,14.465253456214091,1.0746710479991577
67,3172,8.149255255605455,1.0907316184008333
68,4987095,15.353692282539576,1.0710849065066717
69,1997291,14.500777796744412,1.0065463619407575
70,8755020,15.999950643974552,1.0149229754168545
71,41350,10.560280847886672,1.0720500805307838
72,11,2.4328969181908153,1.058523295214833
73,2363889,14.762227045016783,1.0902510108497112
74,940676,13.381740965386413,1.4515248468651143
75,244579,11.880271649560767,1.6938921363326636
76,95234,11.404989470498956,1.0608961433391972
77,4245795,15.278871586589284,1.0175845348194774
78,168,3.473155382378919,5.378012442321976
79,15288,9.648033830445582,1.0132325758492513
80,864767,13.584161853235086,1.0898660431886165
81,5676669,15.957396761317408,1.5000845435315777
82,114,4.218502645456602,1.7032290613888164
83,946981,13.754628699094058,1.0064272389114806
84,20,3.0409882513925277,1.0037181190664217
85,19671,9.760201682237495,1.1351408854074607
86,1,1.6998887225770805,4.473338298858022
87,1434018,14.494338166851957,1.374852987576711
88,16153857,16.424409850084245,1.1891748059209089
89,4612417,16.01199971041865,1.9498199337333961
90,6220162,15.124445334459624,1.6801136585747962
91,206617055,18.706518770182207,1.5524881460427662
92,70594,11.633030360628943,1.5973101500233984
93,193293744,18.473316005128964,1.8338279971660854
94,4714905,15.362224282592337,1.004023327678011
95,93,3.6473705821438283,2.4883853302006624
96,1,2.6988335795913048,13.862385820388177
97,3079,8.014059049695263,1.0188065897890328
98,1,3.415972753727337,29.44655202417889
99,133372936,18.842904481554207,1.1436726223122626
100,30151,8.749912878575962,4.778941020903075
101,4051006,15.1987046024017,1.0158964774325485
102,596661,13.27514280657343,1.0242527291364718
103,55,3.298248940682856,2.110092776694798
104,6614625,15.647422539478304,1.0590489466194912
105,1792,9.678378761617704,8.910483841203076
106,4922243,15.148964290667069,1.297333302368474
107,2915570,14.81510887070015,1.0730095847639862
108,320853,12.63659693919599,1.0430453599401726
109,83241709,17.990778193443553,1.2795147598641985
110,2154390,14.746109472930556,1.1771436869602994
111,15059258,16.490690101162034,1.0374994855491462
112,8894283,16.12489585839224,1.1319892579804836
113,3799422,15.139820853400346,1.010594650478494
114,3651102,15.122146893815351,1.011674648185575
115,295578,12.532388799190267,1.0664153127682754
116,46,3.4002001920960376,1.5878440610277844
117,1059867,13.704012572982792,1.184881217880303
118,1148598,13.941658939984901,1.0124716986528857
119,114,5.2778636148628815,1.7100947498219952
120,37317,10.477215967062268,1.0512884112218348
121,1409,7.066662506929957,1.2030096331200366
122,33171,10.301608431464818,1.1138878100826857
123,17,4.80066712014857,7.0936180359764265
124,11544951,16.095904646699015,1.1804010009305064
125,4023743,15.349372107800008,1.1521719003274968
126,1582057,14.247081447893656,1.0275277338408315
127,948389,14.387303389977443,1.8678402013663653
128,5956,6.138316081176958,12.88416710125927
129,606,5.2295489345263855,3.2631774109999077
130,67151,11.675591335955152,1.7522203292204102
131,8148711,15.839752326453665,1.0763956717709358
132,54,3.871868925930988,1.1481527238009763
133,264713,12.447966772698992,1.0391869745853368
134,15,3.1063376345324376,1.422605368295735
135,2657403,14.872109966430534,1.0824746154975746
