Id,Cardinality,PredLog,QError
1,765550,13.474953225380673,1.0761587511327786
2,87,4.538915623897407,1.064244357690329
3,38084,10.688988199467873,1.1519036011698278
4,882134,13.751360945165764,1.063175971536476
5,2630809,14.869069323198472,1.0900973597107053
6,92541,11.194773982985513,1.2720717003056892
7,1413,7.8385240687935,1.7943796402248573
8,5898132,15.563418824969512,1.0270879835688638
9,33669244,17.34586577148181,1.013865653247276
10,513,5.773472565901449,1.5998615028985086
11,33,5.768922177258007,9.672498057794227
12,2458010,14.82100736415509,1.1119823916368883
13,41,3.771226877272893,1.0349590125193175
14,759389,13.4729839841642,1.0696022665790066
15,98310,12.031216138662398,1.7080103463111094
16,1483072,14.08613155593582,1.131444774027809
17,20874,9.620143188142588,1.3856686966013088
18,146,4.237094079211988,2.1405599924633494
19,152,5.891006880475185,2.3734826286584725
20,3878730,15.051126106466796,1.1273756776837875
21,5663516,15.509451642629799,1.0409190240283752
22,4,4.042355591778335,13.990090063651333
23,4721288,15.3886135004512,1.0212435908247888
24,188979867,19.207515126924736,1.1622573189937364
25,1274246,14.058033745516473,1.000167785849155
26,3257,5.961702400413921,8.410141094992618
27,4237,6.400811604215966,7.04600461836995
28,1878167,14.231497095642673,1.2390072117247408
29,4439418,14.909036939018842,1.487351826069553
30,134619,11.989025837012178,1.1958004332343137
31,917262,12.56718491519167,3.1962140309174982
32,426812,12.951237288330583,1.0129470963569525
33,4517959,15.095182602567794,1.2565735057869813
34,11610705,16.072372068420403,1.2153913353029056
35,12939,4.370259388118114,165.74832491919827
36,1351485,14.098966990066897,1.0179067461455236
37,809441,13.58377873662581,1.0205295804741503
38,68907509,18.049983150739855,1.0017088806472128
39,652311,13.253336650298715,1.1444702031280263
40,310128,12.53552548095221,1.1154060512098192
41,64248,10.81293901283206,1.2938043651145514
42,42031831,17.626161620779495,1.0748959094710755
43,3853927,14.867866862224611,1.3454609570119205
44,11203959,16.17050221453569,1.0631919280990743
45,26553,9.476652806940008,2.034645964625949
46,63,3.4611558759580876,2.0418895749383212
47,783278,13.094997287828342,1.6100218081204947
48,285875,11.986369559632351,1.7805932588191613
49,3535122,15.097638770792884,1.0195691382832808
50,68921,11.709589961103775,1.7662621717627485
51,47470011,17.909789947977902,1.263873496783294
52,97,4.889988481029465,1.3603303357917655
53,2520289,14.827489234256367,1.0915565829684761
54,167662,12.571955775622587,1.7198670316776692
55,6642958,15.842964930894784,1.1432749362530379
56,13036056,16.849326618018363,1.593761515260725
57,12,3.77082432157269,3.5346532251399547
58,121134429,18.300108851333,1.3665681953933706
59,45033,8.517654307641086,9.004247887358508
60,3781,7.818643459380063,1.5212047084229652
61,486093,12.871402011745603,1.2495154065379361
62,227437,12.25241735749629,1.0856902632357
63,1331027,14.08750114937156,1.0140589049630622
64,717685,15.140727799531255,5.243249819662148
65,3166135,15.01113847207578,1.0440590096244369
66,2058046,14.485924208749537,1.0526847963811918
67,3172,8.128927324060204,1.0687767962530212
68,4987095,15.350613301486636,1.0743878395751818
69,1997291,14.500408880149264,1.0069177622883307
70,8755020,16.005457097898848,1.020527017686897
71,41350,10.549358577551722,1.0838237890002886
72,11,2.5068501695203502,1.0242029630891052
73,2363889,14.771213724009481,1.1000929072529595
74,940676,13.40132028298835,1.4233813521494223
75,244579,11.860536245738562,1.7276540747483728
76,95234,11.36405251873884,1.1052277103560735
77,4245795,15.283544585188514,1.022350834809054
78,168,3.395907092865591,5.824897263237134
79,15288,9.670273949539622,1.036020912110837
80,864767,13.60125559341151,1.0713944571587506
81,5676669,15.959274458850347,1.5029038950252522
82,114,4.230163280878877,1.6831921363252131
83,946981,13.76111421570364,1.0000788542999308
84,20,3.2077599502103284,1.1861820979921485
85,19671,9.762436762210276,1.1326064420634985
86,1,1.7552709691329773,4.785015090118928
87,1434018,14.513514287348071,1.4014717541501434
88,16153857,16.39602810357334,1.223409184078313
89,4612417,16.00854329616469,1.943092181220178
90,6220162,15.115526143642454,1.6951659442918847
91,206617055,18.70016871719548,1.5623778950890324
92,70594,11.618102901557492,1.5736432395692863
93,193293744,18.44004236685851,1.8958726282891907
94,4714905,15.375780789558307,1.009586916970975
95,93,3.687920885102184,2.386960995443922
96,1,2.6153959606225956,12.672629128947342
97,3079,8.010018738237243,1.0229325828151528
98,1,3.400989670864244,28.993769323174494
99,133372936,18.836725093805736,1.1366272162422857
100,30151,8.741228118913282,4.820632388595272
101,4051006,15.203424936045003,1.011112406004804
102,596661,13.295884034768408,1.0032272348751854
103,55,3.3387905196047036,2.0231732902738466
104,6614625,15.648418130727638,1.0579950912786014
105,1792,9.661474236967784,8.761112992770537
106,4922243,15.141634948042663,1.3068768363567864
107,2915570,14.81185040287862,1.0765116558534324
108,320853,12.66817462741533,1.0106229022776114
109,83241709,17.950527463667335,1.3320666955631093
110,2154390,14.755351889398488,1.1880737758586721
111,15059258,16.496465756039594,1.0315245174608054
112,8894283,16.137342411579116,1.146166670821777
113,3799422,15.145343380322142,1.0050289952236369
