Id,Cardinality,PredLog,QError
1,765550,13.521736137788361,1.0269723550526768
2,87,4.739904000390803,1.3037151329748302
3,38084,10.793428438465774,1.278718467135287
4,882134,13.697637629192807,1.007565729797344
5,2630809,14.888740374502401,1.111753024825857
6,92541,11.50453537067065,1.071562879494262
7,1413,8.013092823492038,2.136761332957646
8,5898132,15.553211423644141,1.0376255738712163
9,33669244,17.365209110245317,1.033668105944193
10,513,5.918108227366329,1.3838390096152786
11,33,5.808502600800443,10.06424056052542
12,2458010,14.815357838830076,1.1057179289382508
13,41,3.9567741670208827,1.250936098030158
14,759389,13.511144654233329,1.0295544574625524
15,98310,11.998893721413895,1.65368567628592
16,1483072,14.051886043492601,1.1708628037872624
17,20874,9.658105443484418,1.3340482395448676
18,146,4.295731822579576,2.016967385653943
19,152,5.921509326597674,2.4471988762111283
20,3878730,15.491673593839655,1.3780301726416235
21,5663516,15.528053686929638,1.0217347849700196
22,4,4.042022850025557,13.985352579346955
23,4721288,15.415921502078803,1.0495159927117594
24,188979867,19.186733880535336,1.138353400041005
25,1274246,14.071556551553382,1.0137847335994907
26,3257,6.161884107279986,6.881166595346674
27,4237,7.508172424853377,2.3256209044159575
28,1878167,14.310313711447327,1.1451020474304
29,4439418,14.942978033612336,1.4377165631601532
30,134619,11.9931256074052,1.2007130342882846
31,917262,12.81140145527344,2.5036500796414978
32,426812,12.971993636476565,1.0079236247868564
33,4517959,15.11536832638287,1.2314629432032635
34,11610705,16.040566318816023,1.25466909010164
35,12939,5.103547188668015,79.08694240336563
36,1351485,14.159040188302624,1.0432334048334118
37,809441,13.588421255416439,1.0158027275163501
38,68907509,18.0909058266451,1.0435518122331486
39,652311,13.227473061746121,1.1744564675398523
40,310128,12.58446068568814,1.0621372307217776
41,64248,10.908475303676747,1.1759177103253247
42,42031831,17.639656772308452,1.0895001143055154
43,3853927,14.95527221328178,1.2328533666103252
44,11203959,16.155818338259664,1.078918892148116
45,26553,9.603840053310781,1.7916293061657689
46,63,3.445580001038117,2.0749984914295294
47,783278,13.098928259275938,1.603705268606812
48,285875,12.164569674484817,1.489954330378802
49,3535122,15.12525518181862,1.048118385926959
50,68921,11.780174268104927,1.8954388846868275
51,47470011,17.905336048511366,1.258256848474716
52,97,4.912812743285702,1.3919739208384942
53,2520289,14.836772376619,1.1017368410927917
54,167662,12.572116516726938,1.7201435081823724
55,6642958,15.804628958503503,1.1002758460515705
56,13036056,16.858084403339152,1.607780635755533
57,12,3.7913560565269613,3.6097045971789554
58,121134429,18.312789975229958,1.3493479911385153
59,45033,9.728264773891047,2.6830270054698717
60,3781,7.669461240388966,1.7660572893049713
61,486093,12.889821209298164,1.2267109420367304
62,227437,12.258968791395397,1.0786006504319752
63,1331027,14.147895174626571,1.0475279706447056
64,717685,15.110468779986235,5.086970531776224
65,3166135,15.022578330452625,1.0560714799181876
66,2058046,14.432500566923675,1.110452421884843
67,3172,8.702761116899147,1.8973864637779634
68,4987095,15.343449196014616,1.0821125061703538
69,1997291,14.518832051299526,1.0115959537974613
70,8755020,16.020543846060686,1.0360401808665773
71,41350,10.767468426172087,1.1475390024686534
72,11,2.5066071870933326,1.0239320433715262
73,2363889,14.932711159409982,1.2929056536650572
74,940676,13.587988503506459,1.1810062114656419
75,244579,11.970685371914051,1.547459569949289
76,95234,11.531974170882997,1.0702283743188208
77,4245795,15.281102464271928,1.0198571760235704
78,168,3.7120405975519954,4.206598278567617
79,15288,9.850182247027204,1.2402413802137306
80,864767,13.633333847863822,1.0375713454220155
81,5676669,15.948342241719232,1.4865633035816188
82,114,4.2811331334688845,1.598377070438154
