Id,pred_log,q
1,13.48188405457435,1.068725856048137
2,4.584412587431987,1.1143176522199825
3,10.703170850508982,1.168357423993388
4,13.659881674882248,1.0306799647648806
5,14.886868947745375,1.1096744053553422
6,11.211744994963407,1.2506652230538582
7,7.858155915734624,1.8299687170419145
8,15.562343538241176,1.0281929918328445
9,17.34296584439335,1.0109297756621607
10,5.818861283468353,1.528657608435752
11,5.600797389144028,8.170973591002577
12,14.820815055189678,1.1117685679361249
13,3.399488175065523,1.4162951794500152
14,13.49188654497135,1.0495739067483347
15,12.045473344348132,1.7325363669706908
16,14.09244123553004,1.124328189906245
17,9.641333110782291,1.3566135016863758
18,4.2839018370727215,2.041305365074381
19,6.466381753245047,4.224687024447089
20,15.330732827047504,1.17317561028889
21,15.510177079918996,1.0401641762450922
22,4.296869533257194,18.117359923091477
23,15.387764743538414,1.0203771708296587
24,19.18858959620285,1.1404678215662414
25,14.04639746963888,1.0115345288103639
26,5.993567151337058,8.145719055791412
27,6.4273302820377936,6.861311047905376
28,14.330463288731368,1.1222596169405963
29,14.914037516906474,1.4799327701809073
30,12.009197636952472,1.2201669623349332
31,12.573219232853418,3.1769850685209033
32,12.978014302696236,1.0140103151923419
33,15.16578193894786,1.1709193639265858
34,16.00992129337982,1.2937136660040276
35,4.421239351889901,157.41003307167458
36,14.101848010992368,1.014978353712759
37,13.576387893971933,1.0281001054251666
38,18.035613324717488,1.0127429117464106
39,13.191527050254674,1.2174415141277424
40,12.545178657009654,1.1046906041259725
41,10.83043511006967,1.271364269673252
42,17.61414036539596,1.0620516675796292
43,14.867513262265517,1.3459367962408424
44,16.17362963392043,1.0598720747316719
45,9.50018765503777,1.9873164283466396
46,3.4606105488095875,2.043039496112545
47,13.102441920039857,1.5980802687887592
48,12.001703225138062,1.7534983330606015
49,15.140203925312978,1.0639041376729956
50,11.721153107811976,1.7868044258172575
51,17.900846334242317,1.2526202973736085
52,4.411114403153583,1.1922145300122282
53,14.830010796701256,1.0943124851845982
54,12.571123933248968,1.718436963320495
55,15.84196169369595,1.1421285353096604
56,16.837230200149644,1.5745988425708934
57,3.832518920427233,3.764892696496906
58,18.28707153268978,1.3845012259164005
59,8.488029775540868,9.27504070866319
60,7.852669337398737,1.4702952853954347
61,12.88093937965564,1.237654936789478
62,12.220264813571736,1.1211653909044832
63,14.091473740458092,1.0100384516349574
64,15.142871982175404,5.254504369505342
65,15.0144404333016,1.0475121509665422
66,14.4882867326624,1.050200737587498
67,8.162686187769818,1.105484243981397
68,15.336517078282114,1.0896398993461938
69,14.510728378288272,1.0034314328948535
70,15.987134807339732,1.0019988803421271
71,10.557000324167213,1.07557283280458
72,2.465133992298537,1.0218244542729038
73,14.768920140981708,1.0975726431839243
74,13.364453742700984,1.476835867806408
75,11.867203309659436,1.716173925743855
76,11.382543068609747,1.0849789913250687
77,15.284965158096798,1.0238041910972036
78,3.471809005053813,5.385490425019444
79,9.689836090585429,1.0564885213205726
80,13.559276084044116,1.1173285282826853
81,15.956574047286695,1.498850910318689
82,3.825304313208869,2.5419902213892267
83,13.746526878872222,1.0146142603088883
84,2.9835374113260227,1.0662354028626286
85,9.7835679392328,1.1089228974930427
86,1.82264231797295,5.188188026858671
87,14.518141891352396,1.4079722429220445
88,16.387488824263652,1.23390094991438
89,16.005956781340647,1.9380728380292929
90,15.1177676641392,1.6913704494780393
91,18.68097827431332,1.592650159120441
92,11.632329789259432,1.5961915022321709
93,18.423061679503785,1.928340734192539
94,15.373477837153612,1.0072645610283495
95,3.919867563628316,1.8828285289239892
96,2.673060388007541,13.484228792579469
97,8.041283124230212,1.008638123957579
98,3.45797919857261,30.75274564388726
99,18.82084987042692,1.1187254781810732
100,8.764973056914881,4.707497406979014
101,15.21735954352886,1.0028876553556727
102,13.278059825172841,1.021269313216457
103,3.383195832213544,1.9322120082189946
104,15.645248830563748,1.0613535149480229
105,9.673860823854591,8.870315116823232
106,15.143079398536468,1.3049904796671006
107,14.814238804276672,1.073943580980099
108,12.556506720397836,1.1300198001397312
109,17.93463835601362,1.3534010904385345
110,14.75824419492546,1.1915150237207013
111,16.490836087702448,1.0373480356332303
112,16.111582502132244,1.1170185564743764
113,15.175250588688847,1.0252031869306497
114,15.112012728315795,1.001473942216768
115,12.565890224114298,1.0312805735415003
116,3.4480285468408445,1.511251335062113
117,13.691814846429564,1.1994225969186658
118,13.841940180570028,1.118639729017514
119,5.116848023520652,1.4544628318770467
120,10.481053008013165,1.047262190657795
121,6.898095350742787,1.4241147291805114
122,10.341591608134358,1.070228240417836
123,4.9992348864002425,8.664685270913623
124,16.071288643490277,1.2098183420513324
125,15.341464244659466,1.1430966110259304
126,14.279377579965288,1.0051537291242412
127,14.376301238911797,1.847402564845466
128,6.189136630201687,12.244434023253103
129,5.241662840886681,3.2236770375398263
130,11.695299672542331,1.7870965176945537
131,15.81516010607806,1.1031948094639576
132,3.936410378047505,1.0749614655842608
133,12.465157403118422,1.0214753000335584
134,3.184620840065609,1.5438751250207428
135,14.878618236023891,1.089542629895259
136,13.809117438019465,1.0803478426830575
137,15.059962008966238,1.1346326175654393
138,9.888720061150051,1.08065918644855
139,7.99258237301287,2.7722106696083535
140,2.396557782907701,9.985297445653295
141,12.843637920543868,1.021947091164761
142,2.6861173380573886,13.674588699900793
143,14.555308785760424,1.004281696237483
144,13.426418085120453,1.252625879660459
145,10.082128998614436,8.114353269932467
146,13.585147347683108,1.1121896039197048
147,6.09899446459796,1.4603642637383651
148,11.614017314156383,18.010227202331105
149,4.914444516755985,2.331786340304731
150,6.580237667342149,2.53713090288494
151,3.0275935742155293,19.64748611482509
152,4.713574468219513,2.354010118299853
153,13.42103065100172,1.0464675403866888
154,17.320836829876264,1.0348927967168755
155,13.367168977952646,1.0590737016897231
156,16.742308341861694,1.1304325261980575
157,12.707356351339962,1.278929237282855
158,17.5513295523153,1.199641577660317
159,17.243163921310988,1.4564140084705968
160,12.329880657282125,1.0375611272730425
161,12.020633668702336,1.6663807181263877
162,16.655339741870346,1.1635704448473918
163,10.761221273033517,1.2288988514155472
164,13.330598637971184,1.7671482273026489
165,8.319502399862003,3.190547096804323
166,13.944863110894069,1.0092327552743836
167,16.25701407113936,1.1143260231249268
168,5.789264284310651,3.878244336238385
169,6.978053184016589,2.252227594454323
170,3.062704552965208,1.274082296356498
171,4.046045725827669,9.361823319012023
172,11.04245276092784,1.4372410112971084
173,12.632850600800692,1.0683561400069
174,12.216957867700064,1.1731717351426683
175,13.67724308542721,1.5766994751831025
176,19.71259419690744,1.0873842559914575
177,13.455485125228543,1.3680150564907503
178,5.908658599595859,26.229421742275004
179,18.315252995301087,1.2524852472227987
180,5.303355445901556,1.4149281332318255
181,13.08106123957742,1.0999136142143615
182,14.486484228806024,1.0800541264810892
183,7.388318967748276,2.4059620006050073
184,16.523478004781346,1.0303001854476572
185,10.675158344636428,1.0393246968738945
186,15.027606162743512,1.164149485850086
187,13.74244578420718,1.0086084706886957
188,18.76422892760716,1.0370111002884579
189,11.566054804158773,1.5932256126514472
190,14.507357710687822,1.0977387125256444
191,14.734371397012188,1.0397153894158064
192,12.081058134359171,1.9723073403983595
193,14.020894825805806,1.1088529329269856
194,14.693768528521861,1.0335649532910203
195,14.453403313684062,1.590452799597186
196,2.954900839567121,18.199818763096385
197,16.39349230442428,1.6160051918910285
198,13.132286833791747,1.1822563453345405
199,14.492495392826479,1.020097912137016
200,7.5319503413629185,2.624155995495734
201,14.063739632073236,1.005890946576249
202,12.607767996236475,1.0407126510578983
203,13.494191069991649,1.0932048022125938
204,13.932338759585218,1.3339765262638283
205,15.164060891182505,2.1782328084160065
206,11.390543123715954,1.2774073172577765
207,10.8267114838717,1.4633483286669038
208,14.06577298760462,1.0439312264979745
209,16.98107071413347,1.2302144312900183
210,13.387473587161852,1.0471505872924753
211,13.587274110714056,1.0509307843491082
212,12.996072260659346,1.1423530738787269
213,15.000907090419382,1.2577806745218978
214,11.719812217931398,1.053444534865677
215,13.022006317902392,1.189257334727921
216,16.416504314392814,1.063645743743237
217,15.438513513003642,1.0436503898204155
218,14.648160806040163,1.0394851658717925
219,17.036330003135113,1.0316286876471596
220,6.4459574836038795,1.3875869857714904
221,4.456478804044421,1.9359887539066671
222,5.847887157357189,1.427692162695235
223,17.781682097162705,1.041357199878348
224,13.838066176139575,1.0151446178265295
225,13.040918855101983,1.5416629262418198
226,13.167685712633949,1.0057120842607163
227,9.532039762402194,1.0560983322285882
228,3.6126971757086896,7.569478803785496
229,12.798571261814002,1.0825290354146242
230,16.57637178985367,1.0037464210960034
231,16.48275121312495,1.0474952967227935
232,15.199082256743544,1.2688208164706605
233,14.052744515638777,1.0051345993695318
234,5.4388474667606,1.5097517910972271
235,5.541783902126073,6.024411049973555
236,14.9435171921442,1.360931255253638
237,13.45084969860716,1.148095146907741
238,7.022053252864692,2.0001538026893626
239,18.881158111092372,1.125453197243794
240,5.144122355288704,2.5935775099313014
241,12.42491501498526,1.4528895335625358
242,12.74355549422685,1.0303334718216322
243,14.197608694118443,1.2096291630153797
244,15.473976828185238,1.2909536647287398
245,14.904429725625093,1.0495337838496746
246,15.303377576563983,1.0016155106344349
247,17.00897135224309,1.084954218894955
248,12.978808058929236,1.0267827565522059
249,3.839431497536493,2.5495047833046094
250,11.67777675074851,1.261601285775712
251,17.399099987136722,1.0060639683879224
252,15.191184705442428,1.0636557446486512
253,10.398122322164989,2.2098983400540306
254,6.661261200225002,19.377709944855273
255,3.7144683798902847,40.036765314781896
256,12.709751908492171,1.030466929226433
257,10.601847788189296,1.2663160326371188
258,14.657883443472429,1.0726561338557685
259,16.134745195827797,1.9312822480685048
260,2.513368492463293,8.989596646323655
261,4.161697923080403,9.322510891415847
262,19.00591682043589,1.126720787365508
263,9.308482454319355,1.2287180693014654
264,16.377186770256202,1.1352603461197825
265,5.585741165934113,1.8317089844301842
266,6.131449249223366,1.4441220154340995
267,6.464768758441192,3.7372340016918746
268,8.347841298723235,3.0828953626758957
269,15.843539477029372,1.0199229731380974
270,3.750638352354912,41.54823409827181
271,5.048817318923543,11.19879780237525
272,5.297657315014812,5.099180339758302
273,4.074701528956432,19.277639348359127
274,6.492924041702198,12.254119021860317
275,5.433615976743539,1.666844162559657
276,13.861499051553908,1.1866553804348228
277,14.101605357191618,1.0727658309996806
278,8.834256504317114,3.696728678626198
279,16.799220205235407,1.1088581863877294
280,15.43931717962252,1.098408909617184
281,12.2181083055039,1.049872988291125
282,8.768035354561917,1.5638483086235642
283,15.184486952312309,1.0548703467426253
